order_number,line_item_id,item_category,item_description,quantity,unit_price,item_total
PO-2023-002180,2,Software License,Windows Server 2022,2,66314.81,132629.63
PO-2023-002805,7,Storage Array,VMAX All Flash,3,151822.1,455466.3
PO-2023-003244,1,Cable,USB 3.0 Cable,1,94.3,94.3
PO-2023-002680,3,Warranty/Support,Premium Support,3,28858.91,86576.72
PO-2023-001512,3,Rack,Server Rack 48U,1,4504.08,4504.08
PO-2023-000426,2,Firewall,SRX4600,2,91788.73,183577.47
PO-2023-000589,1,Warranty/Support,Hardware Replacement,1,28499.42,28499.42
PO-2023-000933,6,Server,PowerEdge R750,2,7057.7,14115.4
PO-2023-001314,1,Optics/Transceivers,SFP+ 10GBASE-SR,2,1014.45,2028.89
PO-2023-000816,5,Rack,NetShelter SX 42U,1,3004.93,3004.93
PO-2023-003196,5,Storage Array,NetApp FAS2750,4,364618.58,1458474.31
PO-2023-000614,1,Rack,Server Rack 48U,1,1074.23,1074.23
PO-2023-000018,1,Optics/Transceivers,CFP 100GBASE-LR4,1,1021.79,1021.79
PO-2023-003312,2,PDU,Intelligent PDU,1,588.82,588.82
PO-2023-000107,3,Warranty/Support,Extended Warranty,2,2580.22,5160.44
PO-2023-001924,1,Optics/Transceivers,XFP 10GBASE-ER,1,956.62,956.62
PO-2023-000375,1,Cooling Unit,CoolIT Direct2Die,1,51077.21,51077.21
PO-2023-002229,3,Rack,NetShelter SX 42U,2,3249.84,6499.68
PO-2023-000510,3,Software License,VMware vSphere,2,33986.42,67972.85
PO-2023-002529,3,Cooling Unit,CoolIT Direct2Die,1,33062.6,33062.6
PO-2023-002361,12,Server,PowerEdge R750,3,10890.5,32671.5
PO-2023-002587,4,UPS,PowerWave 9330,7,10392.45,72747.17
PO-2023-002260,7,Cable,Power Cord C13-C14,1,215.35,215.35
PO-2023-002778,4,UPS,Galaxy 7000,2,8303.76,16607.52
PO-2023-001309,3,Rack,Wall Mount 12U,6,1166.52,6999.14
PO-2023-001350,1,Cooling Unit,Liebert XD,3,82919.43,248758.28
PO-2023-000719,3,Router,SRX5800,1,74864.33,74864.33
PO-2023-003308,3,Warranty/Support,Extended Warranty,3,38474.81,115424.43
PO-2023-000046,12,PDU,Intelligent PDU,2,3165.84,6331.67
PO-2023-000612,5,Warranty/Support,3-Year Next Business Day,2,38685.78,77371.57
PO-2023-000359,4,Cooling Unit,InRow RP 300mm,6,38007.53,228045.16
PO-2023-002873,5,Load Balancer,Radware Alteon VA,2,83457.37,166914.74
PO-2023-001081,7,Warranty/Support,5-Year 24x7x4,6,22785.59,136713.54
PO-2023-000503,2,Warranty/Support,Premium Support,2,38509.12,77018.23
PO-2023-000744,1,Router,7206 VXR,4,84071.65,336286.59
PO-2023-003245,2,Server,PowerEdge R740,1,44836.01,44836.01
PO-2023-000440,4,Firewall,ASA 5516-X,2,143332.1,286664.21
PO-2023-001372,2,Optics/Transceivers,SFP 1000BASE-T,2,3379.37,6758.73
PO-2023-001484,1,UPS,PowerMax 2000,6,39651.67,237910.0
PO-2023-001676,1,Rack,Colocation Rack 47U,3,3960.69,11882.07
PO-2023-002653,8,Rack,NetShelter SX 42U,2,4865.83,9731.66
PO-2023-002692,3,Software License,Oracle Database,2,24148.31,48296.62
PO-2023-000215,3,Optics/Transceivers,CFP 100GBASE-LR4,2,1738.57,3477.13
PO-2023-003249,3,Software License,Oracle Database,1,2540.4,2540.4
PO-2023-002800,4,Cooling Unit,InRow RP 300mm,2,27112.84,54225.68
PO-2023-001157,8,Rack,Open Frame Rack 42U,6,3144.1,18864.6
PO-2023-003150,1,Rack,NetShelter SX 42U,5,3928.6,19643.02
PO-2023-000535,4,Warranty/Support,Hardware Replacement,3,8973.64,26920.93
PO-2023-000155,2,Warranty/Support,Hardware Replacement,2,20129.41,40258.81
PO-2023-000046,4,Load Balancer,Kemp LoadMaster LM-X15,1,58327.7,58327.7
PO-2023-001742,20,Storage Array,NetApp FAS2750,3,467400.46,1402201.38
PO-2023-003434,2,Rack,Open Frame Rack 42U,1,4356.79,4356.79
PO-2023-000324,3,Optics/Transceivers,QSFP+ 40GBASE-LR4,1,1598.88,1598.88
PO-2023-002930,3,Warranty/Support,Premium Support,1,14171.87,14171.87
PO-2023-002324,1,Storage Array,VMAX All Flash,7,459036.25,3213253.74
PO-2023-000615,5,Software License,Windows Server 2022,1,96927.14,96927.14
PO-2023-001111,6,Warranty/Support,Hardware Replacement,4,978.79,3915.16
PO-2023-002298,1,Network Switch,ProCurve 5406zl,2,23655.15,47310.3
PO-2023-003370,5,Router,ASR 1001-X,2,63294.87,126589.75
PO-2023-003405,1,Cooling Unit,CoolIT Direct2Die,4,80974.27,323897.07
PO-2023-002322,1,Load Balancer,Citrix ADC VPX,2,76874.18,153748.35
PO-2023-002570,1,PDU,Monitored PDU,2,1687.96,3375.93
PO-2023-001582,1,Rack,Wall Mount 12U,4,2322.84,9291.36
PO-2023-000817,1,Cable,Coaxial Cable RG6,1,126.96,126.96
PO-2023-000362,2,Warranty/Support,3-Year Next Business Day,3,31870.83,95612.48
PO-2023-001222,2,Storage Array,NetApp FAS2750,4,240709.65,962838.59
PO-2023-002778,1,Cable,Cat6 Ethernet Cable,5,473.02,2365.12
PO-2023-000560,5,Warranty/Support,Premium Support,1,1407.75,1407.75
PO-2023-001687,1,Cable,Cat6 Ethernet Cable,1,274.75,274.75
PO-2023-001902,1,Load Balancer,Citrix ADC VPX,1,55727.27,55727.27
PO-2023-002682,3,Server,ThinkSystem SR650,5,26441.83,132209.15
PO-2023-002934,6,Cable,Cat6 Ethernet Cable,1,320.38,320.38
PO-2023-000950,3,Rack,Server Rack 48U,1,4159.65,4159.65
PO-2023-002865,6,Rack,Server Rack 48U,1,3594.6,3594.6
PO-2023-001825,2,Network Switch,Nexus 9000,2,68365.42,136730.83
PO-2023-000042,7,Network Switch,ProCurve 5406zl,2,31527.44,63054.88
PO-2023-001672,1,Cable,Power Cord C13-C14,1,273.38,273.38
PO-2023-002809,1,Cooling Unit,CyberAir 3,1,27436.03,27436.03
PO-2023-001802,1,Cable,Coaxial Cable RG6,3,109.63,328.88
PO-2023-001235,2,Firewall,PA-3220,2,53153.74,106307.48
PO-2023-003197,3,Load Balancer,Kemp LoadMaster LM-X15,2,14267.08,28534.16
PO-2023-000822,2,Router,7206 VXR,2,90378.98,180757.96
PO-2023-000895,1,Router,ISR 4451,2,56358.6,112717.21
PO-2023-002422,3,Network Switch,Juniper EX4650,2,16287.26,32574.53
PO-2023-001124,1,Load Balancer,F5 BIG-IP 4200v,1,98658.58,98658.58
PO-2023-001176,2,Network Switch,ProCurve 5406zl,1,38925.73,38925.73
PO-2023-000311,2,Cooling Unit,CyberAir 3,1,14410.42,14410.42
PO-2023-000157,9,Cooling Unit,InRow RP 300mm,1,45785.11,45785.11
PO-2023-003147,1,Rack,SmartRack 25U,3,2138.55,6415.65
PO-2023-002823,2,Warranty/Support,Hardware Replacement,2,29976.38,59952.76
PO-2023-003133,3,Network Switch,PowerConnect 8024F,2,4460.02,8920.05
PO-2023-001432,2,Load Balancer,Radware Alteon VA,2,39619.84,79239.67
PO-2023-001968,6,Firewall,ASA 5516-X,2,11848.52,23697.05
PO-2023-003263,2,Storage Array,Unity XT 480,2,88257.18,176514.36
PO-2023-002254,1,Cable,Coaxial Cable RG6,1,431.04,431.04
PO-2023-000588,4,Rack,SmartRack 25U,4,2202.76,8811.03
PO-2023-001283,2,Warranty/Support,5-Year 24x7x4,1,4734.0,4734.0
PO-2023-003355,1,Warranty/Support,Premium Support,5,14045.99,70229.93
PO-2023-003068,1,Rack,Server Rack 48U,3,1444.26,4332.77
PO-2023-002188,1,UPS,PowerMax 2000,3,27403.18,82209.55
PO-2023-000641,5,Warranty/Support,ProSupport Plus,1,28387.5,28387.5
PO-2023-003089,2,Load Balancer,HAProxy Enterprise,8,31296.06,250368.52
PO-2023-000091,2,Router,ASR 1001-X,2,24383.39,48766.77
PO-2023-001361,1,Rack,Colocation Rack 47U,1,3143.83,3143.83
PO-2023-001637,2,Load Balancer,A10 Thunder 3030S,2,99372.2,198744.4
PO-2023-002739,6,Software License,Red Hat Enterprise Linux,2,78905.81,157811.61
PO-2023-001143,3,PDU,Metered Rack PDU,4,3361.54,13446.15
PO-2023-001149,5,Firewall,FortiGate 600E,2,98783.13,197566.26
PO-2023-001204,7,Network Switch,Catalyst 9300,2,18402.7,36805.4
PO-2023-001917,1,UPS,RT 11000VA,3,29032.52,87097.57
PO-2023-003329,3,Storage Array,VMAX All Flash,1,281472.71,281472.71
PO-2023-001095,4,Network Switch,PowerConnect 8024F,3,51883.28,155649.85
PO-2023-001454,1,Firewall,SRX4600,2,71095.8,142191.6
PO-2023-002372,2,Warranty/Support,5-Year 24x7x4,3,2855.44,8566.32
PO-2023-002318,4,PDU,Monitored PDU,1,3885.85,3885.85
PO-2023-000060,1,UPS,RT 11000VA,3,27418.81,82256.42
PO-2023-003438,2,Cable,Coaxial Cable RG6,1,287.82,287.82
PO-2023-000370,1,Server,UCS C220 M5,2,18257.15,36514.3
PO-2023-002116,8,Storage Array,Unity XT 480,2,401403.77,802807.55
PO-2023-003269,1,Cable,Coaxial Cable RG6,2,264.61,529.23
PO-2023-000887,1,Storage Array,VMAX All Flash,1,252383.55,252383.55
PO-2023-001148,1,Router,7206 VXR,1,34373.3,34373.3
PO-2023-000089,1,Load Balancer,Radware Alteon VA,9,94364.93,849284.33
PO-2023-000598,3,UPS,Galaxy 7000,1,32293.66,32293.66
PO-2023-002613,1,Cable,HDMI Cable 2.1,3,220.34,661.02
PO-2023-003165,10,UPS,Smart-UPS SRT 10000VA,2,41597.91,83195.82
PO-2023-000641,2,Warranty/Support,Extended Warranty,4,27520.04,110080.16
PO-2023-001041,1,Software License,Oracle Database,2,43960.42,87920.84
PO-2023-000906,2,Warranty/Support,Extended Warranty,2,6042.66,12085.32
PO-2023-001424,4,Router,7206 VXR,2,5315.09,10630.17
PO-2023-001786,3,Optics/Transceivers,XFP 10GBASE-ER,1,3214.64,3214.64
PO-2023-002808,12,UPS,OnLine S3 15kVA,3,34936.0,104808.01
PO-2023-001007,9,UPS,OnLine S3 15kVA,2,28757.48,57514.96
PO-2023-001566,1,Rack,NetShelter SX 42U,2,2940.87,5881.74
PO-2023-001275,4,UPS,Galaxy 7000,2,31640.13,63280.27
PO-2023-000641,1,Server,PowerEdge R750,1,45310.95,45310.95
PO-2023-001894,5,Load Balancer,F5 BIG-IP 4200v,1,50653.67,50653.67
PO-2023-003111,3,Optics/Transceivers,XFP 10GBASE-ER,6,3637.63,21825.76
PO-2023-001851,2,PDU,Switched Rack PDU,9,3203.92,28835.25
PO-2023-000111,2,Load Balancer,Radware Alteon VA,1,42566.78,42566.78
PO-2023-001787,4,Load Balancer,F5 BIG-IP 4200v,9,64218.47,577966.19
PO-2023-001360,1,Firewall,FortiGate 600E,4,131754.58,527018.33
PO-2023-001074,1,Warranty/Support,Hardware Replacement,1,36993.7,36993.7
PO-2023-001024,3,Software License,Windows Server 2022,1,99448.84,99448.84
PO-2023-001930,2,Router,MX480,2,38498.98,76997.96
PO-2023-003499,1,Cooling Unit,CyberAir 3,4,98706.37,394825.49
PO-2023-002081,2,Optics/Transceivers,CFP 100GBASE-LR4,2,501.43,1002.87
PO-2023-000880,3,Optics/Transceivers,SFP28 25GBASE-SR,2,4499.37,8998.74
PO-2023-002547,4,Rack,SmartRack 25U,4,4977.51,19910.03
PO-2023-002504,2,Software License,Windows Server 2022,4,30590.99,122363.96
PO-2023-003052,3,Firewall,FortiGate 600E,1,30969.77,30969.77
PO-2023-002916,3,Network Switch,Arista 7050X3,2,30330.61,60661.23
PO-2023-003380,1,Rack,Colocation Rack 47U,3,4413.27,13239.81
PO-2023-002400,11,Load Balancer,Kemp LoadMaster LM-X15,2,81329.25,162658.49
PO-2023-001207,3,Warranty/Support,ProSupport Plus,1,3174.96,3174.96
PO-2023-003057,5,Software License,Oracle Database,1,85262.42,85262.42
PO-2023-001514,5,Router,ISR 4451,2,98621.26,197242.52
PO-2023-001346,3,UPS,Galaxy 7000,1,21264.99,21264.99
PO-2023-000076,3,Load Balancer,A10 Thunder 3030S,5,79536.05,397680.23
PO-2023-002448,2,Optics/Transceivers,QSFP+ 40GBASE-LR4,4,3931.13,15724.53
PO-2023-003352,2,Rack,Wall Mount 12U,1,3988.77,3988.77
PO-2023-000953,3,Optics/Transceivers,XFP 10GBASE-ER,7,2658.92,18612.46
PO-2023-000083,2,Network Switch,Nexus 9000,2,18709.31,37418.61
PO-2023-002145,2,Load Balancer,F5 BIG-IP 4200v,2,34700.03,69400.06
PO-2023-002339,1,Server,System x3650 M5,2,27949.17,55898.33
PO-2023-001041,13,Software License,VMware vSphere,1,14788.3,14788.3
PO-2023-002488,9,Router,ASR 1001-X,2,77711.07,155422.14
PO-2023-000799,2,Network Switch,Nexus 9000,2,31115.07,62230.15
PO-2023-000087,4,PDU,Intelligent PDU,1,3818.45,3818.45
PO-2023-002416,1,Load Balancer,Kemp LoadMaster LM-X15,3,67612.14,202836.43
PO-2023-000998,2,Cable,Fiber Optic Cable SC-LC,2,103.27,206.55
PO-2023-001280,3,Firewall,SRX4600,2,78648.08,157296.16
PO-2023-000837,1,Server,UCS C220 M5,1,9608.75,9608.75
PO-2023-002548,1,Storage Array,VMAX All Flash,3,482706.68,1448120.03
PO-2023-001951,4,Cooling Unit,SmartCool Gen4,1,90233.53,90233.53
PO-2023-001620,3,Optics/Transceivers,QSFP+ 40GBASE-LR4,5,305.58,1527.89
PO-2023-002315,3,Network Switch,PowerConnect 8024F,2,56845.34,113690.68
PO-2023-002015,2,Network Switch,PowerConnect 8024F,4,16638.33,66553.32
PO-2023-002969,6,Storage Array,NetApp FAS2750,3,265627.12,796881.35
PO-2023-003372,2,Cable,Coaxial Cable RG6,3,441.74,1325.22
PO-2023-003392,1,Load Balancer,Kemp LoadMaster LM-X15,5,59716.83,298584.15
PO-2023-002348,6,Server,UCS C220 M5,6,38176.95,229061.68
PO-2023-002953,3,Storage Array,Pure FlashArray//X,2,64512.33,129024.66
PO-2023-002172,6,Software License,Windows Server 2022,2,74543.37,149086.74
PO-2023-003135,4,Cooling Unit,CyberAir 3,8,38979.11,311832.92
PO-2023-002431,1,Cable,Power Cord C13-C14,1,488.38,488.38
PO-2023-001277,1,Server,ProLiant DL380 Gen10,2,18466.38,36932.75
PO-2023-000079,3,Software License,Oracle Database,3,53294.87,159884.61
PO-2023-001918,2,Firewall,ASA 5516-X,2,136015.18,272030.35
PO-2023-003038,1,Storage Array,3PAR 8450,1,46190.46,46190.46
PO-2023-001447,3,Cable,Coaxial Cable RG6,2,15.88,31.75
PO-2023-001136,3,Rack,Wall Mount 12U,1,2074.45,2074.45
PO-2023-001132,1,Load Balancer,Citrix ADC VPX,9,18303.28,164729.53
PO-2023-000972,2,Server,ThinkSystem SR650,1,34315.66,34315.66
PO-2023-002462,7,Software License,Red Hat Enterprise Linux,1,44406.32,44406.32
PO-2023-003080,1,Network Switch,PowerConnect 8024F,3,11006.82,33020.45
PO-2023-001324,4,Warranty/Support,Premium Support,1,32442.64,32442.64
PO-2023-001034,12,Network Switch,Arista 7050X3,13,56836.99,738880.86
PO-2023-000451,1,Warranty/Support,Extended Warranty,1,44004.62,44004.62
PO-2023-002122,2,Server,UCS C220 M5,2,12377.0,24753.99
PO-2023-001255,7,Storage Array,VMAX All Flash,2,332866.56,665733.12
PO-2023-001364,3,Warranty/Support,ProSupport Plus,2,33992.27,67984.53
PO-2023-001028,5,UPS,OnLine S3 15kVA,1,32737.1,32737.1
PO-2023-000859,2,Server,PowerEdge R750,1,27638.17,27638.17
PO-2023-002188,2,Warranty/Support,ProSupport Plus,2,40778.16,81556.31
PO-2023-000462,1,Software License,Windows Server 2022,3,40474.43,121423.29
PO-2023-000027,4,Load Balancer,Kemp LoadMaster LM-X15,2,93881.29,187762.58
PO-2023-000283,1,Storage Array,NetApp FAS2750,1,211799.21,211799.21
PO-2023-003358,2,Software License,Windows Server 2022,3,40727.86,122183.57
PO-2023-002798,2,Warranty/Support,Extended Warranty,2,8642.77,17285.54
PO-2023-001443,1,Software License,Citrix XenApp,3,66658.2,199974.61
PO-2023-001418,3,PDU,Monitored PDU,3,2910.49,8731.48
PO-2023-001471,2,Firewall,ASA 5516-X,2,58236.19,116472.38
PO-2023-002446,2,Cable,Cat6 Ethernet Cable,1,145.46,145.46
PO-2023-002061,3,Storage Array,Pure FlashArray//X,2,368563.76,737127.52
PO-2023-000653,4,UPS,Galaxy 7000,2,12834.92,25669.83
PO-2023-002605,3,Software License,Microsoft SQL Server,2,62524.06,125048.13
PO-2023-002767,1,Optics/Transceivers,QSFP+ 40GBASE-LR4,1,1355.14,1355.14
PO-2023-003387,1,Router,ASR 1001-X,2,14179.75,28359.51
PO-2023-000369,7,UPS,Galaxy 7000,3,44972.25,134916.75
PO-2023-000789,1,Storage Array,VMAX All Flash,1,113976.57,113976.57
PO-2023-001247,2,Cooling Unit,CoolIT Direct2Die,2,73071.86,146143.72
PO-2023-000756,1,Warranty/Support,Hardware Replacement,4,18509.34,74037.36
PO-2023-003193,2,Cooling Unit,CyberAir 3,1,20666.17,20666.17
PO-2023-001992,9,Cable,Cat6 Ethernet Cable,2,437.68,875.37
PO-2023-002690,14,UPS,PowerWave 9330,1,10031.01,10031.01
PO-2023-001603,2,Software License,Oracle Database,1,17985.42,17985.42
PO-2023-003265,4,Cable,Fiber Optic Cable SC-LC,4,151.79,607.17
PO-2023-001506,7,UPS,PowerMax 2000,3,22201.57,66604.71
PO-2023-002340,4,Cooling Unit,InRow RP 300mm,5,31947.11,159735.55
PO-2023-003266,4,UPS,OnLine S3 15kVA,2,44333.43,88666.85
PO-2023-002896,2,UPS,OnLine S3 15kVA,5,9237.25,46186.27
PO-2023-002585,1,Network Switch,ProCurve 5406zl,2,55375.25,110750.51
PO-2023-002779,5,Warranty/Support,ProSupport Plus,1,48162.07,48162.07
PO-2023-002528,3,Cable,Fiber Optic Cable SC-LC,1,138.59,138.59
PO-2023-002274,5,Software License,Citrix XenApp,1,99127.83,99127.83
PO-2023-000776,1,Rack,Colocation Rack 47U,2,2142.35,4284.7
PO-2023-002348,4,Router,MX480,1,15330.5,15330.5
PO-2023-001749,2,UPS,RT 11000VA,2,15214.55,30429.09
PO-2023-000394,2,UPS,RT 11000VA,2,12081.72,24163.44
PO-2023-003054,7,Warranty/Support,ProSupport Plus,1,32955.83,32955.83
PO-2023-001920,5,Rack,SmartRack 25U,2,3952.01,7904.03
PO-2023-002704,1,PDU,Intelligent PDU,3,4301.65,12904.96
PO-2023-000344,5,PDU,Metered Rack PDU,1,4441.7,4441.7
PO-2023-001197,6,Cable,HDMI Cable 2.1,5,17.64,88.19
PO-2023-001390,3,PDU,Zero U PDU,2,3138.63,6277.26
PO-2023-001715,2,PDU,Switched Rack PDU,9,3091.22,27821.02
PO-2023-002643,6,Server,UCS C220 M5,1,14725.23,14725.23
PO-2023-001751,1,Cable,HDMI Cable 2.1,2,357.11,714.21
PO-2023-001914,1,Warranty/Support,5-Year 24x7x4,5,43285.31,216426.53
PO-2023-003097,3,Load Balancer,HAProxy Enterprise,1,73878.03,73878.03
PO-2023-002288,4,Router,MX480,1,47015.98,47015.98
PO-2023-001874,4,Rack,Colocation Rack 47U,2,4398.74,8797.48
PO-2023-000693,1,Software License,Windows Server 2022,2,35247.51,70495.01
PO-2023-000983,8,UPS,PowerMax 2000,1,30288.89,30288.89
PO-2023-003061,5,Load Balancer,Kemp LoadMaster LM-X15,1,79564.54,79564.54
PO-2023-000362,3,Server,ProLiant DL380 Gen10,2,30264.73,60529.45
PO-2023-003414,12,Router,MX480,2,67014.51,134029.01
PO-2023-000222,3,Software License,Microsoft SQL Server,2,94311.88,188623.77
PO-2023-000646,3,Optics/Transceivers,SFP 1000BASE-T,1,4762.86,4762.86
PO-2023-001571,1,Router,7206 VXR,2,9507.51,19015.02
PO-2023-002615,3,Warranty/Support,3-Year Next Business Day,2,14473.74,28947.49
PO-2023-002973,1,Cable,Power Cord C13-C14,2,447.79,895.59
PO-2023-001379,1,Firewall,TZ570,2,101515.39,203030.77
PO-2023-003294,1,Cooling Unit,Liebert XD,2,70264.02,140528.04
PO-2023-000893,4,Storage Array,NetApp FAS2750,1,484142.12,484142.12
PO-2023-001239,6,Cable,USB 3.0 Cable,2,29.89,59.79
PO-2023-002708,1,Cable,USB 3.0 Cable,1,409.59,409.59
PO-2023-003063,2,UPS,Smart-UPS SRT 10000VA,1,43698.38,43698.38
PO-2023-003435,2,Server,ProLiant DL380 Gen10,6,17333.72,104002.31
PO-2023-003275,1,Router,MX480,4,81878.78,327515.12
PO-2023-000200,4,Router,7206 VXR,2,37297.33,74594.65
PO-2023-000790,1,Rack,Colocation Rack 47U,4,2854.21,11416.84
PO-2023-002487,1,Storage Array,VMAX All Flash,1,92466.53,92466.53
PO-2023-002610,4,Load Balancer,Kemp LoadMaster LM-X15,5,44250.73,221253.67
PO-2023-001205,2,Software License,Citrix XenApp,3,71507.58,214522.74
PO-2023-003141,4,Rack,Open Frame Rack 42U,4,4580.03,18320.13
PO-2023-000856,8,Warranty/Support,5-Year 24x7x4,5,32079.98,160399.9
PO-2023-003182,1,Router,ASR 1001-X,3,6177.97,18533.92
PO-2023-001184,2,Storage Array,VMAX All Flash,2,31466.72,62933.44
PO-2023-000698,2,Server,ThinkSystem SR650,2,33112.98,66225.96
PO-2023-003460,1,Router,7206 VXR,2,80141.32,160282.63
PO-2023-002118,1,Firewall,TZ570,3,129645.65,388936.95
PO-2023-003237,2,Optics/Transceivers,SFP+ 10GBASE-SR,2,2414.05,4828.11
PO-2023-001057,8,Cooling Unit,CoolIT Direct2Die,2,54118.26,108236.51
PO-2023-002526,16,Firewall,pfSense SG-5100,3,84426.39,253279.18
PO-2023-002345,1,UPS,Galaxy 7000,5,37626.98,188134.91
PO-2023-000900,4,UPS,PowerMax 2000,3,22696.09,68088.27
PO-2023-001291,3,Firewall,ASA 5516-X,8,95066.44,760531.54
PO-2023-002528,4,UPS,OnLine S3 15kVA,6,16014.26,96085.55
PO-2023-000538,10,Cable,HDMI Cable 2.1,1,159.31,159.31
PO-2023-001243,1,Software License,VMware vSphere,1,18831.26,18831.26
PO-2023-002394,4,Warranty/Support,Extended Warranty,1,30656.33,30656.33
PO-2023-001399,3,Load Balancer,A10 Thunder 3030S,4,20248.3,80993.2
PO-2023-000960,1,UPS,OnLine S3 15kVA,2,23623.19,47246.39
PO-2023-002313,7,Storage Array,Pure FlashArray//X,2,101962.43,203924.85
PO-2023-002625,20,Firewall,PA-3220,1,79581.11,79581.11
PO-2023-000919,5,Cooling Unit,InRow RP 300mm,2,13368.88,26737.76
PO-2023-001811,5,Server,ProLiant DL380 Gen10,1,34806.14,34806.14
PO-2023-003127,7,Optics/Transceivers,SFP28 25GBASE-SR,3,2362.91,7088.73
PO-2023-000808,3,Rack,Wall Mount 12U,1,2261.12,2261.12
PO-2023-003360,2,PDU,Basic Rack PDU,2,1837.99,3675.97
PO-2023-000765,1,Optics/Transceivers,QSFP+ 40GBASE-LR4,2,951.61,1903.23
PO-2023-001575,1,Server,System x3650 M5,3,6213.86,18641.57
PO-2023-001872,1,Cooling Unit,SmartCool Gen4,1,20779.58,20779.58
PO-2023-000714,5,Router,SRX5800,2,94855.22,189710.44
PO-2023-001865,1,Cable,Cat6 Ethernet Cable,6,458.08,2748.49
PO-2023-000715,1,UPS,PowerMax 2000,1,18023.23,18023.23
PO-2023-001058,2,Optics/Transceivers,XFP 10GBASE-ER,1,2386.56,2386.56
PO-2023-002638,4,Network Switch,Catalyst 9300,1,14844.99,14844.99
PO-2023-002313,8,Storage Array,VMAX All Flash,2,474913.57,949827.14
PO-2023-001138,3,Network Switch,ProCurve 5406zl,1,56152.34,56152.34
PO-2023-003435,3,Warranty/Support,Hardware Replacement,1,626.61,626.61
PO-2023-001149,2,Router,MX480,2,84148.8,168297.61
PO-2023-001983,1,Warranty/Support,ProSupport Plus,1,36580.14,36580.14
PO-2023-000795,7,Software License,VMware vSphere,2,96478.78,192957.56
PO-2023-002562,2,UPS,Smart-UPS SRT 10000VA,1,49834.74,49834.74
PO-2023-001010,2,Firewall,TZ570,2,57184.01,114368.02
PO-2023-000027,6,PDU,Metered Rack PDU,2,2970.15,5940.3
PO-2023-002969,7,Cooling Unit,CyberAir 3,5,92923.63,464618.13
PO-2023-001908,1,Router,MX480,2,51328.54,102657.08
PO-2023-000909,1,Router,ISR 4451,1,89728.14,89728.14
PO-2023-001159,3,Load Balancer,F5 BIG-IP 4200v,1,51687.63,51687.63
PO-2023-001158,1,Network Switch,Nexus 9000,2,16962.15,33924.31
PO-2023-003417,3,Firewall,pfSense SG-5100,2,71184.23,142368.45
PO-2023-003459,3,Cable,HDMI Cable 2.1,1,372.94,372.94
PO-2023-001643,1,Software License,Microsoft SQL Server,1,97864.96,97864.96
PO-2023-002388,1,Rack,Colocation Rack 47U,1,3966.94,3966.94
PO-2023-002216,2,Load Balancer,HAProxy Enterprise,7,56772.0,397403.97
PO-2023-001812,1,Optics/Transceivers,SFP+ 10GBASE-SR,2,1227.6,2455.2
PO-2023-001453,1,Storage Array,Pure FlashArray//X,1,65851.85,65851.85
PO-2023-000652,2,Cable,Coaxial Cable RG6,2,119.71,239.42
PO-2023-001087,2,Rack,Wall Mount 12U,3,3000.68,9002.03
PO-2023-000814,3,Cooling Unit,SmartCool Gen4,1,87006.49,87006.49
PO-2023-002777,3,PDU,Monitored PDU,3,558.25,1674.74
PO-2023-002483,11,Cooling Unit,CoolIT Direct2Die,9,39238.67,353148.05
PO-2023-001034,6,Warranty/Support,Premium Support,7,49688.88,347822.18
PO-2023-000157,8,Firewall,PA-3220,2,106569.5,213139.0
PO-2023-001712,1,Warranty/Support,ProSupport Plus,4,5514.76,22059.06
PO-2023-003090,3,PDU,Switched Rack PDU,1,1652.59,1652.59
PO-2023-002099,3,Load Balancer,HAProxy Enterprise,1,92347.49,92347.49
PO-2023-000942,1,Warranty/Support,Premium Support,5,20636.71,103183.56
PO-2023-000072,3,Optics/Transceivers,QSFP+ 40GBASE-LR4,4,1004.47,4017.87
PO-2023-001894,1,Storage Array,Unity XT 480,2,388921.6,777843.2
PO-2023-001497,1,Optics/Transceivers,SFP+ 10GBASE-SR,4,2392.86,9571.45
PO-2023-003218,7,Cable,Fiber Optic Cable SC-LC,6,229.62,1377.71
PO-2023-001087,4,Warranty/Support,5-Year 24x7x4,3,42033.89,126101.68
PO-2023-002639,3,Storage Array,Pure FlashArray//X,1,336847.37,336847.37
PO-2023-001153,4,Server,ThinkSystem SR650,2,23726.29,47452.58
PO-2023-000255,1,Cable,Power Cord C13-C14,3,321.66,964.99
PO-2023-002625,6,Warranty/Support,Premium Support,4,18402.88,73611.5
PO-2023-002452,4,Optics/Transceivers,SFP28 25GBASE-SR,2,3551.23,7102.46
PO-2023-002726,2,Server,System x3650 M5,4,13667.89,54671.56
PO-2023-001746,1,Optics/Transceivers,SFP 1000BASE-T,4,4191.4,16765.61
PO-2023-002006,6,UPS,Galaxy 7000,5,26496.21,132481.04
PO-2023-000646,1,PDU,Metered Rack PDU,1,4366.32,4366.32
PO-2023-000289,2,Server,PowerEdge R740,2,23136.41,46272.82
PO-2023-000280,2,Software License,Red Hat Enterprise Linux,1,85236.02,85236.02
PO-2023-002057,1,Warranty/Support,3-Year Next Business Day,5,45694.83,228474.16
PO-2023-003382,4,Server,UCS C220 M5,2,10413.96,20827.91
PO-2023-003138,3,PDU,Metered Rack PDU,2,2421.65,4843.3
PO-2023-002526,25,Network Switch,Juniper EX4650,2,4523.95,9047.91
PO-2023-001811,3,Warranty/Support,Extended Warranty,8,15455.88,123647.06
