order_number,line_item_id,item_category,item_description,quantity,unit_price,item_total
PO-2023-001511,2,Router,7206 VXR,1,73991.44,73991.44
PO-2023-000351,1,Rack,Open Frame Rack 42U,1,2416.62,2416.62
PO-2023-001952,4,Network Switch,Nexus 9000,4,8331.24,33324.96
PO-2023-003295,1,Firewall,FortiGate 600E,4,139049.93,556199.72
PO-2023-003165,9,Optics/Transceivers,SFP+ 10GBASE-SR,1,415.01,415.01
PO-2023-001603,4,Router,ISR 4451,2,35587.49,71174.98
PO-2023-000597,7,Firewall,ASA 5516-X,1,105317.11,105317.11
PO-2023-003380,3,Router,RTX1210,2,22013.52,44027.04
PO-2023-002526,1,PDU,Basic Rack PDU,3,3670.02,11010.06
PO-2023-003045,3,Warranty/Support,3-Year Next Business Day,6,21636.62,129819.71
PO-2023-003388,9,UPS,Galaxy 7000,3,39388.31,118164.93
PO-2023-003432,2,Rack,Wall Mount 12U,1,2442.07,2442.07
PO-2023-000917,1,Software License,Oracle Database,1,26013.22,26013.22
PO-2023-000364,2,PDU,Switched Rack PDU,1,3158.62,3158.62
PO-2023-000856,4,Load Balancer,Radware Alteon VA,3,31763.75,95291.26
PO-2023-003008,2,Warranty/Support,3-Year Next Business Day,1,2149.09,2149.09
PO-2023-001709,3,UPS,OnLine S3 15kVA,1,40573.03,40573.03
PO-2023-001467,6,UPS,PowerMax 2000,2,46154.66,92309.33
PO-2023-002558,2,Load Balancer,F5 BIG-IP 4200v,4,66265.75,265063.0
PO-2023-002443,1,Router,RTX1210,2,22606.25,45212.51
PO-2023-001148,4,Firewall,FortiGate 600E,4,38567.08,154268.31
PO-2023-001328,10,Software License,Red Hat Enterprise Linux,3,90405.18,271215.54
PO-2023-000074,1,Storage Array,Pure FlashArray//X,4,343926.72,1375706.87
PO-2023-000996,4,Warranty/Support,Premium Support,3,6491.91,19475.74
PO-2023-002403,1,Rack,NetShelter SX 42U,3,4821.78,14465.33
PO-2023-000021,4,Cable,Power Cord C13-C14,2,235.46,470.92
PO-2023-002625,7,Rack,SmartRack 25U,6,4754.28,28525.69
PO-2023-001551,6,Software License,VMware vSphere,4,69528.4,278113.59
PO-2023-001148,2,Rack,Wall Mount 12U,3,1161.78,3485.35
PO-2023-002217,2,Warranty/Support,Premium Support,1,3623.37,3623.37
PO-2023-000482,7,Router,7206 VXR,4,94407.88,377631.52
PO-2023-002111,12,Server,PowerEdge R750,5,47513.79,237568.95
PO-2023-002232,3,Optics/Transceivers,SFP 1000BASE-T,2,1658.54,3317.08
PO-2023-000613,1,Warranty/Support,5-Year 24x7x4,2,45890.45,91780.9
PO-2023-000191,2,Router,MX480,2,75455.94,150911.88
PO-2023-003377,9,Rack,NetShelter SX 42U,2,3314.53,6629.07
PO-2023-002336,1,Router,ISR 4451,4,72889.46,291557.84
PO-2023-000500,2,Server,UCS C220 M5,1,22935.17,22935.17
PO-2023-002636,1,Optics/Transceivers,CFP 100GBASE-LR4,2,1356.46,2712.92
PO-2023-002067,3,Server,ProLiant DL380 Gen10,1,32240.98,32240.98
PO-2023-002968,1,PDU,Intelligent PDU,4,1658.96,6635.85
PO-2023-001427,1,Network Switch,Arista 7050X3,2,36498.19,72996.38
PO-2023-000439,2,Warranty/Support,Hardware Replacement,7,30332.16,212325.14
PO-2023-001884,2,Cooling Unit,Stulz CyberAir,1,29472.08,29472.08
PO-2023-002840,2,Software License,Citrix XenApp,2,41905.65,83811.3
PO-2023-002408,6,Cooling Unit,CoolIT Direct2Die,3,95720.36,287161.08
PO-2023-001412,1,PDU,Zero U PDU,3,2577.75,7733.26
PO-2023-000433,9,Software License,Oracle Database,2,60361.89,120723.78
PO-2023-001098,2,Router,MX480,2,6348.08,12696.16
PO-2023-000323,3,Cooling Unit,CoolIT Direct2Die,1,36948.08,36948.08
PO-2023-000610,5,Cooling Unit,Stulz CyberAir,1,90809.5,90809.5
PO-2023-003157,1,Storage Array,NetApp FAS2750,3,58891.97,176675.9
PO-2023-000854,1,Router,RTX1210,1,75257.36,75257.36
PO-2023-002021,2,UPS,RT 11000VA,1,27455.8,27455.8
PO-2023-000354,2,Cable,USB 3.0 Cable,3,181.5,544.51
PO-2023-001122,1,UPS,PowerWave 9330,1,49482.64,49482.64
PO-2023-000806,5,Network Switch,Nexus 9000,1,20202.72,20202.72
PO-2023-000334,7,Load Balancer,HAProxy Enterprise,3,55289.84,165869.51
PO-2023-000983,2,Software License,Citrix XenApp,1,65650.56,65650.56
PO-2023-003486,2,Server,PowerEdge R740,2,17838.91,35677.82
PO-2023-000535,3,Server,UCS C220 M5,2,36339.7,72679.4
PO-2023-000332,2,Router,ASR 1001-X,2,27704.78,55409.56
PO-2023-003128,1,Cooling Unit,InRow RP 300mm,1,20564.46,20564.46
PO-2023-000078,2,Optics/Transceivers,SFP+ 10GBASE-SR,4,2652.69,10610.78
PO-2023-001390,4,Optics/Transceivers,XFP 10GBASE-ER,6,4458.36,26750.14
PO-2023-000406,9,Optics/Transceivers,QSFP+ 40GBASE-LR4,1,2466.77,2466.77
PO-2023-003451,2,Firewall,FortiGate 600E,6,144685.01,868110.09
PO-2023-001057,6,Warranty/Support,ProSupport Plus,2,22163.79,44327.58
PO-2023-000210,2,Router,SRX5800,1,72460.9,72460.9
PO-2023-000198,2,Software License,Windows Server 2022,1,55689.97,55689.97
PO-2023-002123,5,Router,ISR 4451,2,15638.63,31277.26
PO-2023-002081,5,PDU,Basic Rack PDU,1,2385.36,2385.36
PO-2023-000306,5,Warranty/Support,ProSupport Plus,2,5782.24,11564.47
PO-2023-003471,2,Firewall,PA-3220,2,23015.5,46031.01
PO-2023-002403,3,Cable,Power Cord C13-C14,2,256.72,513.43
PO-2023-003371,11,PDU,Zero U PDU,6,3349.56,20097.36
PO-2023-000863,1,Network Switch,Nexus 9000,2,62384.63,124769.26
PO-2023-001280,1,Storage Array,Pure FlashArray//X,1,191238.61,191238.61
PO-2023-003216,1,Cable,USB 3.0 Cable,3,97.31,291.93
PO-2023-001556,4,Load Balancer,A10 Thunder 3030S,1,94865.5,94865.5
PO-2023-000380,2,Firewall,ASA 5516-X,5,112622.86,563114.29
PO-2023-000363,2,Load Balancer,Kemp LoadMaster LM-X15,1,77329.51,77329.51
PO-2023-001155,1,Load Balancer,A10 Thunder 3030S,5,20289.32,101446.59
PO-2023-003053,3,Network Switch,PowerConnect 8024F,2,58347.28,116694.56
PO-2023-002707,2,Load Balancer,Radware Alteon VA,5,48039.26,240196.29
PO-2023-001095,1,UPS,RT 11000VA,4,23323.68,93294.71
PO-2023-000705,3,Warranty/Support,Premium Support,1,27798.77,27798.77
PO-2023-000516,11,Firewall,PA-3220,1,66647.04,66647.04
PO-2023-002036,8,Rack,NetShelter SX 42U,3,2893.71,8681.12
PO-2023-001918,1,UPS,PowerMax 2000,2,16511.02,33022.04
PO-2023-002377,1,Load Balancer,A10 Thunder 3030S,2,63915.63,127831.25
PO-2023-001987,1,Router,RTX1210,2,75015.71,150031.43
PO-2023-000179,2,PDU,Intelligent PDU,2,3500.47,7000.95
PO-2023-001815,1,PDU,Intelligent PDU,3,3622.67,10868.01
PO-2023-000675,5,Software License,Microsoft SQL Server,2,70202.93,140405.86
PO-2023-000812,2,Router,ASR 1001-X,5,7261.57,36307.87
PO-2023-002056,2,Cooling Unit,Liebert XD,2,99546.1,199092.19
PO-2023-002900,1,UPS,PowerMax 2000,1,11140.24,11140.24
PO-2023-003240,5,Firewall,FortiGate 600E,2,131478.46,262956.92
PO-2023-000559,1,Load Balancer,Kemp LoadMaster LM-X15,1,74271.88,74271.88
PO-2023-001798,1,Warranty/Support,Premium Support,1,48696.78,48696.78
PO-2023-003135,3,Warranty/Support,ProSupport Plus,1,5627.59,5627.59
PO-2023-001389,1,Cooling Unit,SmartCool Gen4,3,81258.47,243775.4
PO-2023-001756,3,Optics/Transceivers,SFP 1000BASE-T,2,674.05,1348.1
PO-2023-003397,12,Optics/Transceivers,SFP+ 10GBASE-SR,1,2635.42,2635.42
PO-2023-001371,22,Router,MX480,2,31291.02,62582.04
PO-2023-000712,1,UPS,OnLine S3 15kVA,3,48044.7,144134.1
PO-2023-001679,10,Storage Array,3PAR 8450,1,391277.45,391277.45
PO-2023-000117,3,Firewall,SRX4600,4,85274.2,341096.81
PO-2023-001224,8,Firewall,ASA 5516-X,1,130593.03,130593.03
PO-2023-001204,13,Firewall,ASA 5516-X,2,107743.54,215487.07
PO-2023-000026,2,UPS,PowerMax 2000,4,8954.94,35819.77
PO-2023-000604,1,Router,SRX5800,2,67017.27,134034.54
PO-2023-002081,3,Router,ASR 1001-X,2,91088.07,182176.15
PO-2023-001728,7,Router,7206 VXR,2,62586.0,125172.0
PO-2023-000985,3,Server,ProLiant DL380 Gen10,4,41118.37,164473.48
PO-2023-000841,2,Optics/Transceivers,XFP 10GBASE-ER,2,498.27,996.55
PO-2023-003210,3,Load Balancer,A10 Thunder 3030S,2,33630.71,67261.42
PO-2023-003446,3,Software License,Oracle Database,3,51656.36,154969.07
PO-2023-003469,12,Warranty/Support,Premium Support,3,43060.9,129182.7
PO-2023-001010,5,PDU,Zero U PDU,7,3384.28,23689.99
PO-2023-001760,5,Storage Array,Unity XT 480,2,360441.37,720882.73
PO-2023-002485,5,PDU,Basic Rack PDU,1,671.62,671.62
PO-2023-003300,4,Firewall,TZ570,1,5672.79,5672.79
PO-2023-001225,1,Warranty/Support,3-Year Next Business Day,1,929.72,929.72
PO-2023-000567,9,Storage Array,3PAR 8450,6,480705.43,2884232.59
PO-2023-001684,3,UPS,OnLine S3 15kVA,2,34804.87,69609.75
PO-2023-002107,6,Cooling Unit,Liebert XD,1,41420.98,41420.98
PO-2023-000029,2,Cooling Unit,InRow RP 300mm,5,44550.21,222751.05
PO-2023-002955,2,Software License,Red Hat Enterprise Linux,1,38232.62,38232.62
PO-2023-002279,6,Firewall,SRX4600,2,113475.48,226950.97
PO-2023-000218,1,Load Balancer,Radware Alteon VA,5,81146.85,405734.23
PO-2023-003482,1,Software License,Red Hat Enterprise Linux,1,26345.65,26345.65
PO-2023-003146,1,Optics/Transceivers,SFP28 25GBASE-SR,2,2376.48,4752.95
PO-2023-000205,3,Load Balancer,Kemp LoadMaster LM-X15,2,32757.23,65514.46
PO-2023-001063,13,Software License,Oracle Database,1,14948.89,14948.89
PO-2023-000230,1,Router,ASR 1001-X,4,50045.61,200182.43
PO-2023-003242,8,Load Balancer,Kemp LoadMaster LM-X15,2,89557.82,179115.64
PO-2023-000544,3,Load Balancer,F5 BIG-IP 4200v,3,14276.6,42829.79
PO-2023-000349,1,Firewall,ASA 5516-X,2,56883.02,113766.05
PO-2023-000087,5,Server,UCS C220 M5,1,6710.98,6710.98
PO-2023-002625,27,Router,7206 VXR,2,66227.85,132455.7
PO-2023-000669,2,Warranty/Support,Hardware Replacement,5,3497.86,17489.3
PO-2023-001257,2,Firewall,PA-3220,2,66213.47,132426.93
PO-2023-003338,1,Optics/Transceivers,SFP 1000BASE-T,1,4785.22,4785.22
PO-2023-000608,2,Optics/Transceivers,SFP28 25GBASE-SR,2,4776.3,9552.59
PO-2023-002249,1,Storage Array,3PAR 8450,3,33026.9,99080.7
PO-2023-001951,1,Server,System x3650 M5,5,12954.63,64773.17
PO-2023-001534,4,Rack,NetShelter SX 42U,4,3586.37,14345.47
PO-2023-001630,7,Load Balancer,Radware Alteon VA,5,83617.69,418088.45
PO-2023-002521,6,Network Switch,Arista 7050X3,2,44079.13,88158.25
PO-2023-003024,11,Load Balancer,Radware Alteon VA,2,56151.1,112302.2
PO-2023-000483,2,Load Balancer,Kemp LoadMaster LM-X15,1,42414.59,42414.59
PO-2023-002950,3,Cooling Unit,CyberAir 3,6,77529.0,465173.98
PO-2023-002297,7,Network Switch,Nexus 9000,2,71927.77,143855.53
PO-2023-002185,2,Load Balancer,Kemp LoadMaster LM-X15,2,82749.74,165499.47
PO-2023-002009,1,UPS,OnLine S3 15kVA,2,33109.21,66218.42
PO-2023-002912,10,PDU,Switched Rack PDU,3,614.22,1842.67
PO-2023-002285,10,Network Switch,Nexus 9000,1,72804.51,72804.51
PO-2023-000870,5,Network Switch,Nexus 9000,3,43889.16,131667.47
PO-2023-001337,3,UPS,Galaxy 7000,2,46386.13,92772.26
PO-2023-003031,1,Load Balancer,Kemp LoadMaster LM-X15,1,62123.4,62123.4
PO-2023-000687,4,Warranty/Support,Premium Support,2,5577.94,11155.87
PO-2023-000467,1,Rack,Open Frame Rack 42U,3,4714.92,14144.75
PO-2023-000402,1,Warranty/Support,ProSupport Plus,1,12213.34,12213.34
PO-2023-000659,2,Load Balancer,Radware Alteon VA,1,92602.23,92602.23
PO-2023-000052,1,Software License,Red Hat Enterprise Linux,2,45193.56,90387.13
PO-2023-001443,5,Cable,Power Cord C13-C14,5,208.96,1044.81
PO-2023-000987,1,Cooling Unit,Stulz CyberAir,1,12799.77,12799.77
PO-2023-001981,1,Cable,HDMI Cable 2.1,2,63.36,126.72
PO-2023-000832,2,Cooling Unit,CyberAir 3,3,40137.06,120411.18
PO-2023-000865,3,Optics/Transceivers,SFP+ 10GBASE-SR,6,498.91,2993.45
PO-2023-002625,24,Storage Array,Pure FlashArray//X,2,181929.71,363859.41
PO-2023-001287,1,PDU,Monitored PDU,7,3585.85,25100.93
PO-2023-002548,8,UPS,PowerMax 2000,6,37138.51,222831.04
PO-2023-003185,2,Server,UCS C220 M5,4,49093.68,196374.73
PO-2023-000010,1,Storage Array,Pure FlashArray//X,3,242670.12,728010.37
PO-2023-000427,3,Software License,Microsoft SQL Server,1,87092.64,87092.64
PO-2023-002850,18,Warranty/Support,ProSupport Plus,1,6015.63,6015.63
PO-2023-003241,1,Server,ThinkSystem SR650,1,38864.15,38864.15
PO-2023-001007,1,Warranty/Support,ProSupport Plus,2,7214.68,14429.36
PO-2023-003227,1,Software License,VMware vSphere,1,47150.67,47150.67
PO-2023-001151,11,Warranty/Support,ProSupport Plus,5,32174.87,160874.37
PO-2023-002649,1,PDU,Intelligent PDU,6,3641.7,21850.21
PO-2023-001919,1,Cooling Unit,Stulz CyberAir,2,66625.28,133250.55
PO-2023-001569,5,Network Switch,PowerConnect 8024F,2,39935.23,79870.46
PO-2023-002046,1,PDU,Switched Rack PDU,1,1671.16,1671.16
PO-2023-001245,1,Rack,Colocation Rack 47U,2,2392.16,4784.31
PO-2023-000816,1,Server,PowerEdge R750,3,25225.66,75676.99
PO-2023-003328,2,Warranty/Support,Hardware Replacement,1,3323.9,3323.9
PO-2023-001836,1,Rack,Server Rack 48U,4,4613.03,18452.12
PO-2023-002385,3,Software License,Citrix XenApp,2,87288.18,174576.35
PO-2023-001394,2,UPS,Galaxy 7000,2,10085.57,20171.14
PO-2023-003242,11,Cable,Cat6 Ethernet Cable,2,196.42,392.84
PO-2023-000110,1,Firewall,FortiGate 600E,2,97022.02,194044.03
PO-2023-002127,1,Firewall,ASA 5516-X,2,112869.49,225738.97
PO-2023-000376,3,Router,MX480,2,11230.01,22460.02
PO-2023-003118,6,Network Switch,Nexus 9000,2,35756.06,71512.12
PO-2023-002104,6,Warranty/Support,ProSupport Plus,1,8829.49,8829.49
PO-2023-001657,3,Cable,USB 3.0 Cable,3,445.87,1337.61
PO-2023-001329,3,Server,UCS C220 M5,5,39109.28,195546.41
PO-2023-002894,2,Warranty/Support,ProSupport Plus,2,30275.41,60550.82
PO-2023-002081,4,Storage Array,Unity XT 480,2,363236.82,726473.64
PO-2023-002163,1,UPS,OnLine S3 15kVA,2,32009.43,64018.86
PO-2023-001348,2,PDU,Intelligent PDU,3,3195.06,9585.18
PO-2023-001594,1,Server,PowerEdge R740,2,46120.36,92240.72
PO-2023-003047,11,Load Balancer,F5 BIG-IP 4200v,1,57925.52,57925.52
PO-2023-000411,1,Warranty/Support,ProSupport Plus,1,15462.7,15462.7
PO-2023-001633,3,Firewall,TZ570,1,113213.75,113213.75
PO-2023-001134,2,Network Switch,Nexus 9000,2,29630.59,59261.18
PO-2023-001641,6,Software License,VMware vSphere,1,25741.62,25741.62
PO-2023-002104,2,Load Balancer,HAProxy Enterprise,3,95999.49,287998.48
PO-2023-002751,2,Rack,Colocation Rack 47U,1,2384.51,2384.51
PO-2023-003098,1,UPS,RT 11000VA,1,6733.91,6733.91
PO-2023-002886,2,Rack,Server Rack 48U,3,1029.88,3089.65
PO-2023-000120,1,Storage Array,3PAR 8450,1,52382.6,52382.6
PO-2023-001332,2,Software License,Microsoft SQL Server,6,28521.23,171127.37
PO-2023-003222,3,UPS,Smart-UPS SRT 10000VA,1,47159.71,47159.71
PO-2023-001581,6,Software License,Red Hat Enterprise Linux,2,58692.26,117384.52
PO-2023-003411,3,UPS,PowerWave 9330,2,8537.87,17075.75
PO-2023-000931,3,Optics/Transceivers,SFP28 25GBASE-SR,2,271.85,543.7
PO-2023-003130,2,UPS,OnLine S3 15kVA,1,40709.1,40709.1
PO-2023-001091,1,Firewall,PA-3220,2,142706.49,285412.98
PO-2023-000519,1,Firewall,ASA 5516-X,2,136620.19,273240.38
PO-2023-001459,1,Load Balancer,A10 Thunder 3030S,2,23455.57,46911.14
PO-2023-000942,5,Load Balancer,Citrix ADC VPX,1,62928.35,62928.35
PO-2023-000986,2,Cable,HDMI Cable 2.1,2,259.79,519.57
PO-2023-003317,3,Optics/Transceivers,SFP+ 10GBASE-SR,2,112.44,224.89
PO-2023-001373,1,Server,UCS C220 M5,1,37225.0,37225.0
PO-2023-002012,5,Cable,Fiber Optic Cable SC-LC,7,327.3,2291.11
PO-2023-002347,5,Firewall,pfSense SG-5100,6,46213.97,277283.85
PO-2023-001042,6,Firewall,pfSense SG-5100,4,101715.43,406861.72
PO-2023-000159,1,Load Balancer,Radware Alteon VA,1,10748.79,10748.79
PO-2023-001398,2,Server,PowerEdge R750,4,5455.52,21822.06
PO-2023-000688,1,Load Balancer,F5 BIG-IP 4200v,2,93095.42,186190.83
PO-2023-003414,10,Rack,Wall Mount 12U,4,2600.11,10400.42
PO-2023-003020,3,Firewall,PA-3220,3,111674.99,335024.96
PO-2023-001144,1,Network Switch,Juniper EX4650,2,68263.49,136526.98
PO-2023-003289,1,Warranty/Support,Hardware Replacement,4,41754.23,167016.94
PO-2023-002548,3,Router,RTX1210,1,91266.56,91266.56
PO-2023-001506,3,Firewall,SRX4600,1,127261.56,127261.56
PO-2023-003227,2,Router,7206 VXR,2,73024.05,146048.1
PO-2023-000041,2,Rack,NetShelter SX 42U,2,1740.53,3481.06
PO-2023-002439,3,Router,RTX1210,1,52336.08,52336.08
PO-2023-002702,1,Warranty/Support,ProSupport Plus,1,46982.0,46982.0
PO-2023-002695,2,Warranty/Support,3-Year Next Business Day,1,28356.42,28356.42
PO-2023-001581,10,PDU,Intelligent PDU,1,2628.1,2628.1
PO-2023-000890,1,UPS,OnLine S3 15kVA,10,17928.49,179284.91
PO-2023-000787,1,Storage Array,NetApp FAS2750,1,139125.72,139125.72
PO-2023-002992,1,Rack,NetShelter SX 42U,1,3841.65,3841.65
PO-2023-002545,1,Load Balancer,Citrix ADC VPX,1,40080.42,40080.42
PO-2023-003290,7,PDU,Monitored PDU,1,1388.82,1388.82
PO-2023-000680,1,Server,ProLiant DL380 Gen10,2,46758.61,93517.22
PO-2023-000253,2,Software License,Red Hat Enterprise Linux,2,54637.76,109275.52
PO-2023-003024,4,Load Balancer,F5 BIG-IP 4200v,1,94130.79,94130.79
PO-2023-002920,3,Router,ASR 1001-X,2,43151.58,86303.17
PO-2023-001888,1,Network Switch,Nexus 9000,2,16249.14,32498.27
PO-2023-002516,1,UPS,PowerWave 9330,3,38069.61,114208.82
PO-2023-000652,13,Optics/Transceivers,SFP+ 10GBASE-SR,2,2006.7,4013.41
PO-2023-002215,3,Load Balancer,F5 BIG-IP 4200v,7,88078.76,616551.29
PO-2023-001232,3,Software License,Microsoft SQL Server,2,98468.08,196936.17
PO-2023-000126,2,Software License,Microsoft SQL Server,4,80937.4,323749.6
PO-2023-002077,2,PDU,Intelligent PDU,1,3098.41,3098.41
PO-2023-000569,1,Cooling Unit,CoolIT Direct2Die,1,62487.56,62487.56
PO-2023-002999,2,Firewall,ASA 5516-X,1,91596.77,91596.77
PO-2023-000816,4,UPS,PowerWave 9330,1,8280.47,8280.47
PO-2023-002349,9,Firewall,ASA 5516-X,2,124025.09,248050.17
PO-2023-000103,5,Cable,Coaxial Cable RG6,1,108.99,108.99
PO-2023-000865,2,Rack,Server Rack 48U,4,3842.67,15370.68
PO-2023-002925,3,Software License,Red Hat Enterprise Linux,4,3791.57,15166.28
PO-2023-002351,2,Cooling Unit,CoolIT Direct2Die,5,68944.56,344722.79
PO-2023-001104,3,Router,MX480,5,47271.83,236359.16
PO-2023-003005,2,UPS,PowerMax 2000,2,26967.14,53934.28
PO-2023-000993,1,Storage Array,NetApp FAS2750,5,235799.7,1178998.49
PO-2023-000782,1,Warranty/Support,Hardware Replacement,2,23894.35,47788.71
PO-2023-002208,10,Load Balancer,Radware Alteon VA,1,79120.73,79120.73
PO-2023-001713,7,Storage Array,Unity XT 480,2,450422.89,900845.77
PO-2023-001185,1,Firewall,PA-3220,1,61926.89,61926.89
PO-2023-001640,2,PDU,Metered Rack PDU,9,2460.64,22145.79
PO-2023-000763,2,PDU,Switched Rack PDU,4,4928.79,19715.16
PO-2023-000293,1,PDU,Zero U PDU,2,2537.71,5075.42
PO-2023-001797,5,UPS,PowerMax 2000,4,46012.4,184049.62
PO-2023-002423,4,Warranty/Support,Premium Support,2,16902.37,33804.75
PO-2023-000525,3,Network Switch,Nexus 9000,2,67660.08,135320.15
PO-2023-001747,4,PDU,Zero U PDU,1,4182.29,4182.29
PO-2023-000593,4,Optics/Transceivers,XFP 10GBASE-ER,4,1731.89,6927.57
PO-2023-001713,11,Storage Array,Pure FlashArray//X,1,413407.0,413407.0
PO-2023-002537,5,Warranty/Support,Hardware Replacement,3,10554.71,31664.12
PO-2023-001238,2,Software License,Red Hat Enterprise Linux,3,5974.57,17923.72
PO-2023-003140,3,Storage Array,3PAR 8450,2,398836.15,797672.29
PO-2023-000252,8,Optics/Transceivers,SFP+ 10GBASE-SR,1,4829.53,4829.53
PO-2023-001457,1,Cable,HDMI Cable 2.1,4,215.84,863.35
PO-2023-000376,4,Firewall,FortiGate 600E,2,121828.6,243657.2
PO-2023-000502,1,Rack,Wall Mount 12U,7,3036.89,21258.23
PO-2023-003353,2,Cooling Unit,Stulz CyberAir,1,83107.23,83107.23
PO-2023-002908,2,Optics/Transceivers,XFP 10GBASE-ER,2,2843.27,5686.55
PO-2023-000749,1,Software License,Microsoft SQL Server,1,4653.54,4653.54
PO-2023-002065,3,Warranty/Support,ProSupport Plus,1,44484.6,44484.6
PO-2023-000909,2,Cable,Cat6 Ethernet Cable,2,471.3,942.6
PO-2023-001371,12,PDU,Metered Rack PDU,7,2445.35,17117.47
PO-2023-002953,4,Server,ThinkSystem SR650,4,18294.46,73177.84
PO-2023-001544,3,Rack,Wall Mount 12U,3,2221.96,6665.87
PO-2023-002933,1,Firewall,pfSense SG-5100,1,33445.22,33445.22
PO-2023-002904,2,Software License,Oracle Database,3,60376.46,181129.37
PO-2023-001678,4,PDU,Switched Rack PDU,1,3916.61,3916.61
PO-2023-002156,4,UPS,Galaxy 7000,2,17827.9,35655.8
PO-2023-002271,5,UPS,OnLine S3 15kVA,4,45723.8,182895.19
PO-2023-002851,1,Firewall,TZ570,4,12080.23,48320.91
PO-2023-001742,7,Router,MX480,3,57558.7,172676.09
PO-2023-001671,1,Rack,Open Frame Rack 42U,5,4976.04,24880.18
PO-2023-000790,2,Cooling Unit,Liebert XD,1,56089.35,56089.35
PO-2023-001841,1,Software License,Windows Server 2022,2,56942.6,113885.2
PO-2023-000714,4,Firewall,TZ570,3,40518.99,121556.97
PO-2023-001006,4,Server,UCS C220 M5,1,49556.77,49556.77
PO-2023-002111,6,Server,ProLiant DL380 Gen10,2,44369.55,88739.11
PO-2023-002316,7,Software License,Microsoft SQL Server,2,69133.45,138266.89
PO-2023-000554,2,Cooling Unit,SmartCool Gen4,2,37433.18,74866.37
PO-2023-001170,1,Network Switch,PowerConnect 8024F,2,26089.69,52179.39
PO-2023-002256,2,PDU,Basic Rack PDU,2,3404.56,6809.12
PO-2023-002879,3,Optics/Transceivers,SFP28 25GBASE-SR,1,1863.8,1863.8
PO-2023-003361,1,UPS,OnLine S3 15kVA,3,43889.78,131669.34
PO-2023-000605,6,Storage Array,NetApp FAS2750,2,482359.61,964719.22
PO-2023-001269,1,Software License,VMware vSphere,4,94418.45,377673.79
PO-2023-002959,2,Load Balancer,A10 Thunder 3030S,1,98387.97,98387.97
PO-2023-003057,1,Router,ISR 4451,5,86596.14,432980.7
PO-2023-002660,1,Network Switch,Catalyst 9300,11,14686.41,161550.56
PO-2023-003418,2,Server,PowerEdge R750,2,38287.94,76575.89
PO-2023-002667,2,UPS,Smart-UPS SRT 10000VA,5,43278.5,216392.51
PO-2023-000875,1,Rack,SmartRack 25U,1,4973.56,4973.56
PO-2023-001165,2,Software License,Citrix XenApp,1,33679.44,33679.44
PO-2023-000675,4,Rack,Colocation Rack 47U,1,4899.49,4899.49
PO-2023-001432,1,Firewall,pfSense SG-5100,1,40822.01,40822.01
PO-2023-003024,5,Warranty/Support,3-Year Next Business Day,1,18595.94,18595.94
PO-2023-003123,3,Rack,Wall Mount 12U,2,2739.82,5479.64
PO-2023-002358,1,Optics/Transceivers,QSFP+ 40GBASE-LR4,2,3727.78,7455.56
PO-2023-000175,4,Optics/Transceivers,CFP 100GBASE-LR4,1,3346.17,3346.17
PO-2023-002939,1,Network Switch,ProCurve 5406zl,1,5327.97,5327.97
PO-2023-002725,11,Firewall,TZ570,1,127927.03,127927.03
PO-2023-003052,1,Storage Array,Pure FlashArray//X,11,390516.58,4295682.36
PO-2023-002911,1,Router,7206 VXR,1,60417.93,60417.93
PO-2023-000126,11,Warranty/Support,Hardware Replacement,1,1590.33,1590.33
PO-2023-000652,1,Load Balancer,A10 Thunder 3030S,1,91065.32,91065.32
PO-2023-002960,1,Optics/Transceivers,SFP28 25GBASE-SR,1,578.69,578.69
PO-2023-002393,3,Router,RTX1210,4,5972.46,23889.84
PO-2023-001063,16,Network Switch,Juniper EX4650,2,13812.17,27624.33
PO-2023-002924,1,Load Balancer,Citrix ADC VPX,1,82831.71,82831.71
PO-2023-002850,3,Load Balancer,Citrix ADC VPX,3,34241.04,102723.13
PO-2023-000397,3,Optics/Transceivers,SFP28 25GBASE-SR,1,2298.3,2298.3
PO-2023-001588,1,Software License,Oracle Database,4,76334.0,305336.02
PO-2023-001296,1,Cooling Unit,Liebert XD,4,14083.95,56335.81
PO-2023-002415,1,Firewall,ASA 5516-X,2,67872.3,135744.61
PO-2023-000017,2,Cooling Unit,SmartCool Gen4,1,88173.92,88173.92
PO-2023-003436,1,PDU,Metered Rack PDU,3,4589.24,13767.71
PO-2023-003039,5,PDU,Zero U PDU,2,3247.14,6494.28
PO-2023-002616,2,Software License,VMware vSphere,3,89538.24,268614.72
PO-2023-001371,6,Network Switch,Catalyst 9300,2,63046.62,126093.23
PO-2023-001862,3,Load Balancer,HAProxy Enterprise,2,21642.31,43284.62
PO-2023-000851,2,Firewall,FortiGate 600E,2,125824.27,251648.55
PO-2023-001741,4,Storage Array,VMAX All Flash,3,489636.87,1468910.62
PO-2023-002132,1,Optics/Transceivers,SFP28 25GBASE-SR,1,3715.37,3715.37
PO-2023-000963,1,UPS,RT 11000VA,1,22798.5,22798.5
PO-2023-000847,2,Network Switch,ProCurve 5406zl,5,34456.21,172281.04
PO-2023-000440,1,Rack,SmartRack 25U,3,2153.18,6459.55
PO-2023-002064,7,Warranty/Support,Hardware Replacement,5,32385.88,161929.42
PO-2023-000144,1,Server,ThinkSystem SR650,1,32991.78,32991.78
