order_number,line_item_id,item_category,item_description,quantity,unit_price,item_total
PO-2023-003246,1,Rack,Colocation Rack 47U,1,1761.3,1761.3
PO-2023-002042,3,Network Switch,Catalyst 9300,2,68895.23,137790.47
PO-2023-002944,2,Cooling Unit,InRow RP 300mm,1,79139.98,79139.98
PO-2023-002842,2,Network Switch,Arista 7050X3,1,47905.74,47905.74
PO-2023-002515,2,UPS,PowerWave 9330,2,18014.1,36028.21
PO-2023-001739,2,Software License,Red Hat Enterprise Linux,1,95745.81,95745.81
PO-2023-001901,6,Software License,Citrix XenApp,3,79369.11,238107.34
PO-2023-001074,4,Network Switch,Arista 7050X3,1,5404.83,5404.83
PO-2023-001726,6,PDU,Metered Rack PDU,2,732.95,1465.91
PO-2023-000823,2,Cable,Power Cord C13-C14,2,331.06,662.13
PO-2023-003456,1,Cooling Unit,Stulz CyberAir,1,92998.44,92998.44
PO-2023-002560,1,PDU,Metered Rack PDU,2,1988.57,3977.13
PO-2023-000853,4,Warranty/Support,ProSupport Plus,1,24346.97,24346.97
PO-2023-001674,1,Network Switch,ProCurve 5406zl,2,30335.12,60670.23
PO-2023-001117,5,PDU,Basic Rack PDU,9,4750.32,42752.85
PO-2023-002690,3,Software License,Citrix XenApp,2,87719.38,175438.75
PO-2023-000614,2,Firewall,ASA 5516-X,2,80275.85,160551.7
PO-2023-003236,1,Router,MX480,2,82047.67,164095.34
PO-2023-000068,1,Server,PowerEdge R740,2,30354.75,60709.5
PO-2023-000518,4,Warranty/Support,5-Year 24x7x4,6,26929.46,161576.75
PO-2023-002508,3,Router,ISR 4451,2,37734.34,75468.67
PO-2023-002905,3,Warranty/Support,Premium Support,3,5996.66,17989.97
PO-2023-001111,2,Network Switch,Nexus 9000,2,26217.49,52434.99
PO-2023-003442,2,Cooling Unit,CyberAir 3,2,21237.4,42474.79
PO-2023-000643,1,Firewall,FortiGate 600E,2,48070.06,96140.13
PO-2023-000917,5,Network Switch,Arista 7050X3,2,7892.8,15785.6
PO-2023-003242,7,Cable,USB 3.0 Cable,4,477.13,1908.5
PO-2023-000436,5,Warranty/Support,3-Year Next Business Day,1,44182.27,44182.27
PO-2023-002674,4,Cooling Unit,CoolIT Direct2Die,3,11628.94,34886.83
PO-2023-000525,6,Optics/Transceivers,SFP 1000BASE-T,3,1899.15,5697.46
PO-2023-001680,6,PDU,Basic Rack PDU,2,1245.29,2490.58
PO-2023-000662,3,Storage Array,3PAR 8450,5,314126.58,1570632.88
PO-2023-003480,2,Router,MX480,2,17854.31,35708.62
PO-2023-000715,2,Software License,Red Hat Enterprise Linux,2,53147.21,106294.43
PO-2023-003067,1,Firewall,pfSense SG-5100,2,74871.27,149742.54
PO-2023-001925,3,Warranty/Support,5-Year 24x7x4,1,29542.48,29542.48
PO-2023-000077,1,Software License,Windows Server 2022,1,41006.84,41006.84
PO-2023-003266,1,Network Switch,Catalyst 9300,2,74895.31,149790.62
PO-2023-003170,2,Warranty/Support,Hardware Replacement,2,23073.95,46147.9
PO-2023-002850,12,PDU,Monitored PDU,1,1499.0,1499.0
PO-2023-001184,3,Rack,Open Frame Rack 42U,1,4759.31,4759.31
PO-2023-000652,9,UPS,RT 11000VA,3,14556.68,43670.04
PO-2023-002224,1,PDU,Metered Rack PDU,1,3312.31,3312.31
PO-2023-001331,1,Warranty/Support,Hardware Replacement,1,18904.74,18904.74
PO-2023-000617,1,Storage Array,3PAR 8450,1,322282.74,322282.74
PO-2023-000591,1,Warranty/Support,Hardware Replacement,2,17635.67,35271.33
PO-2023-003042,1,Warranty/Support,5-Year 24x7x4,2,45784.57,91569.14
PO-2023-001991,1,Router,MX480,2,32815.03,65630.06
PO-2023-003256,2,Storage Array,3PAR 8450,1,227238.27,227238.27
PO-2023-002003,2,Server,PowerEdge R740,2,12094.14,24188.29
PO-2023-001325,1,UPS,RT 11000VA,3,49716.52,149149.57
PO-2023-000064,2,Rack,Open Frame Rack 42U,9,4860.47,43744.27
PO-2023-002796,2,Optics/Transceivers,SFP 1000BASE-T,2,1458.31,2916.63
PO-2023-003108,7,Firewall,FortiGate 600E,2,85388.27,170776.54
PO-2023-002911,8,Firewall,pfSense SG-5100,2,104809.35,209618.69
PO-2023-002061,2,Load Balancer,Citrix ADC VPX,2,38454.08,76908.16
PO-2023-003281,2,Optics/Transceivers,QSFP+ 40GBASE-LR4,2,3164.92,6329.85
PO-2023-000266,3,Warranty/Support,3-Year Next Business Day,1,45585.9,45585.9
PO-2023-001351,1,Firewall,PA-3220,3,53103.75,159311.26
PO-2023-001762,2,Server,PowerEdge R740,1,21000.43,21000.43
PO-2023-000822,1,Router,ISR 4451,2,62534.36,125068.71
PO-2023-000033,8,Warranty/Support,Extended Warranty,1,44953.69,44953.69
PO-2023-002775,3,Cooling Unit,Stulz CyberAir,1,42693.11,42693.11
PO-2023-001907,1,Optics/Transceivers,SFP28 25GBASE-SR,4,1686.78,6747.13
PO-2023-002575,4,Cable,Cat6 Ethernet Cable,2,187.24,374.48
PO-2023-002716,2,Warranty/Support,5-Year 24x7x4,6,7275.15,43650.9
PO-2023-002356,3,Rack,Wall Mount 12U,2,4933.99,9867.98
PO-2023-000003,4,Rack,SmartRack 25U,4,4468.29,17873.16
PO-2023-001702,1,Cable,USB 3.0 Cable,7,162.85,1139.97
PO-2023-002852,3,Software License,Red Hat Enterprise Linux,4,13204.7,52818.79
PO-2023-001366,2,Load Balancer,Kemp LoadMaster LM-X15,1,51406.48,51406.48
PO-2023-000344,4,UPS,Galaxy 7000,4,25986.86,103947.43
PO-2023-000839,3,Server,UCS C220 M5,3,39107.2,117321.59
PO-2023-002653,3,UPS,PowerWave 9330,1,44881.03,44881.03
PO-2023-002915,1,UPS,Smart-UPS SRT 10000VA,3,43109.92,129329.75
PO-2023-001179,1,Storage Array,3PAR 8450,3,65124.29,195372.88
PO-2023-001116,5,Cable,USB 3.0 Cable,2,298.52,597.05
PO-2023-002222,1,Cable,Cat6 Ethernet Cable,1,271.85,271.85
PO-2023-002143,3,Cable,USB 3.0 Cable,2,425.92,851.84
PO-2023-001784,2,Rack,SmartRack 25U,2,3531.73,7063.46
PO-2023-000518,5,Rack,Wall Mount 12U,1,1681.08,1681.08
PO-2023-000555,1,UPS,PowerMax 2000,1,27577.08,27577.08
PO-2023-003258,7,Optics/Transceivers,QSFP+ 40GBASE-LR4,2,4969.3,9938.61
PO-2023-002958,7,Software License,VMware vSphere,1,66205.58,66205.58
PO-2023-001204,8,Server,PowerEdge R740,1,44780.13,44780.13
PO-2023-003366,1,Load Balancer,A10 Thunder 3030S,3,90724.94,272174.81
PO-2023-003152,1,Warranty/Support,Extended Warranty,2,44499.91,88999.81
PO-2023-000564,1,Software License,VMware vSphere,1,74987.61,74987.61
PO-2023-001723,1,Firewall,SRX4600,2,37305.63,74611.26
PO-2023-000882,6,Load Balancer,HAProxy Enterprise,4,13104.44,52417.78
PO-2023-000797,1,Cable,USB 3.0 Cable,1,360.44,360.44
PO-2023-002135,2,Warranty/Support,Premium Support,6,33524.36,201146.14
PO-2023-002185,4,PDU,Switched Rack PDU,5,2498.25,12491.25
PO-2023-002489,1,Software License,Windows Server 2022,1,27523.75,27523.75
PO-2023-003016,5,Load Balancer,F5 BIG-IP 4200v,1,59852.15,59852.15
PO-2023-001324,3,Server,System x3650 M5,1,38242.11,38242.11
PO-2023-002029,6,Rack,Server Rack 48U,1,2108.7,2108.7
PO-2023-003209,1,UPS,OnLine S3 15kVA,4,38782.46,155129.84
PO-2023-002918,1,UPS,OnLine S3 15kVA,5,30510.64,152553.22
PO-2023-003208,1,UPS,PowerWave 9330,5,33812.73,169063.67
PO-2023-000065,8,Server,PowerEdge R750,1,34649.85,34649.85
PO-2023-002600,2,Optics/Transceivers,XFP 10GBASE-ER,3,2937.05,8811.16
PO-2023-002376,1,Rack,Server Rack 48U,5,4080.02,20400.09
PO-2023-003048,1,Rack,NetShelter SX 42U,2,2491.53,4983.07
PO-2023-001967,6,Rack,SmartRack 25U,8,4261.44,34091.5
PO-2023-001142,3,UPS,OnLine S3 15kVA,1,28620.06,28620.06
PO-2023-002004,3,Storage Array,3PAR 8450,1,395000.48,395000.48
PO-2023-001467,3,Storage Array,NetApp FAS2750,5,419726.8,2098634.01
PO-2023-000035,4,Router,SRX5800,2,35779.06,71558.11
PO-2023-002397,6,Storage Array,StorageGRID SG1000,2,47274.35,94548.7
PO-2023-001989,1,Optics/Transceivers,QSFP+ 40GBASE-LR4,1,4552.94,4552.94
PO-2023-000427,2,UPS,Galaxy 7000,2,20036.44,40072.87
PO-2023-000636,2,Rack,Server Rack 48U,1,1826.99,1826.99
PO-2023-003309,1,UPS,Smart-UPS SRT 10000VA,2,19793.23,39586.45
PO-2023-003290,5,Router,MX480,1,91241.93,91241.93
PO-2023-003180,2,PDU,Switched Rack PDU,5,2069.12,10345.58
PO-2023-001823,1,Optics/Transceivers,SFP 1000BASE-T,2,4992.07,9984.14
PO-2023-002556,1,Software License,Oracle Database,3,6970.34,20911.02
PO-2023-001002,1,UPS,Smart-UPS SRT 10000VA,1,38912.98,38912.98
PO-2023-003240,6,Network Switch,PowerConnect 8024F,7,11665.21,81656.44
PO-2023-002182,2,UPS,PowerWave 9330,1,45301.65,45301.65
PO-2023-003247,1,Router,ISR 4451,2,98885.19,197770.39
PO-2023-002400,9,Warranty/Support,Premium Support,3,24488.17,73464.5
PO-2023-001063,6,PDU,Basic Rack PDU,3,3581.25,10743.75
PO-2023-002565,1,Rack,NetShelter SX 42U,1,4706.76,4706.76
PO-2023-003286,2,Network Switch,Juniper EX4650,2,40135.4,80270.79
PO-2023-001869,6,Cable,Fiber Optic Cable SC-LC,1,71.36,71.36
PO-2023-002070,1,Cable,HDMI Cable 2.1,1,195.92,195.92
PO-2023-000906,1,Firewall,PA-3220,2,86603.01,173206.01
PO-2023-000294,2,Warranty/Support,Extended Warranty,3,18208.86,54626.58
PO-2023-000531,8,Optics/Transceivers,SFP 1000BASE-T,4,4064.26,16257.04
PO-2023-001631,1,PDU,Intelligent PDU,1,3405.03,3405.03
PO-2023-001632,1,Warranty/Support,Premium Support,1,8417.0,8417.0
PO-2023-001461,3,Warranty/Support,Premium Support,3,44097.87,132293.6
PO-2023-002156,3,Software License,Citrix XenApp,3,6169.45,18508.36
PO-2023-000105,3,Router,7206 VXR,2,12322.41,24644.82
PO-2023-000678,8,Optics/Transceivers,CFP 100GBASE-LR4,1,606.14,606.14
PO-2023-002555,3,Software License,Windows Server 2022,1,82303.74,82303.74
PO-2023-002732,6,Optics/Transceivers,SFP 1000BASE-T,2,3290.92,6581.84
PO-2023-000020,6,Network Switch,Juniper EX4650,1,72662.08,72662.08
PO-2023-000202,7,Firewall,pfSense SG-5100,2,103276.51,206553.03
PO-2023-000088,11,Load Balancer,HAProxy Enterprise,1,20935.12,20935.12
PO-2023-001851,3,Load Balancer,A10 Thunder 3030S,2,80411.36,160822.72
PO-2023-000418,2,Server,UCS C220 M5,1,10531.48,10531.48
PO-2023-003172,1,Router,ASR 1001-X,2,29803.12,59606.23
PO-2023-001395,1,Software License,Microsoft SQL Server,2,69772.8,139545.61
PO-2023-001153,6,Software License,Oracle Database,1,75936.0,75936.0
PO-2023-001302,3,PDU,Metered Rack PDU,3,1130.7,3392.11
PO-2023-000935,1,Firewall,SRX4600,1,111273.91,111273.91
PO-2023-002067,1,Router,ASR 1001-X,2,42631.67,85263.35
PO-2023-001672,11,Software License,Windows Server 2022,1,23952.77,23952.77
PO-2023-003279,3,Firewall,PA-3220,2,92704.77,185409.53
PO-2023-002205,1,Network Switch,Nexus 9000,2,63132.95,126265.89
PO-2023-002291,6,Firewall,TZ570,2,144201.91,288403.82
PO-2023-003092,2,Rack,NetShelter SX 42U,1,3259.42,3259.42
PO-2023-003149,6,Rack,Server Rack 48U,2,2117.57,4235.15
PO-2023-000840,3,Cable,USB 3.0 Cable,2,247.28,494.57
PO-2023-000773,4,UPS,PowerMax 2000,1,44343.37,44343.37
PO-2023-000157,12,Software License,Oracle Database,1,95147.18,95147.18
PO-2023-002029,11,Load Balancer,Kemp LoadMaster LM-X15,2,50325.8,100651.61
PO-2023-002218,1,Rack,NetShelter SX 42U,4,2867.39,11469.57
PO-2023-002116,5,Firewall,SRX4600,2,96393.29,192786.58
PO-2023-001233,2,Cable,USB 3.0 Cable,3,289.35,868.04
PO-2023-003370,6,Cooling Unit,CyberAir 3,2,85260.64,170521.29
PO-2023-001770,3,Rack,Server Rack 48U,2,2208.66,4417.31
PO-2023-003264,4,Software License,Windows Server 2022,2,96534.94,193069.88
PO-2023-002496,1,Firewall,PA-3220,1,69413.64,69413.64
PO-2023-002381,2,Rack,Wall Mount 12U,3,1875.85,5627.56
PO-2023-002146,5,Cable,USB 3.0 Cable,1,79.55,79.55
PO-2023-003149,7,Storage Array,3PAR 8450,1,406337.26,406337.26
PO-2023-000213,3,Storage Array,NetApp FAS2750,1,36261.18,36261.18
PO-2023-001318,3,Optics/Transceivers,SFP+ 10GBASE-SR,5,3339.08,16695.41
PO-2023-000212,2,Warranty/Support,5-Year 24x7x4,1,30374.68,30374.68
PO-2023-001043,2,Router,SRX5800,4,26145.56,104582.24
PO-2023-000610,1,UPS,PowerMax 2000,1,10984.94,10984.94
PO-2023-002667,5,Rack,Server Rack 48U,1,3033.95,3033.95
PO-2023-003082,6,Cable,HDMI Cable 2.1,1,359.93,359.93
PO-2023-002850,10,Server,UCS C220 M5,2,44768.66,89537.32
PO-2023-002406,4,Software License,Windows Server 2022,1,45549.12,45549.12
PO-2023-001923,2,Router,ASR 1001-X,1,69440.99,69440.99
PO-2023-001946,1,Router,SRX5800,2,14489.88,28979.76
PO-2023-001992,5,Load Balancer,HAProxy Enterprise,1,25236.02,25236.02
PO-2023-002318,2,Cable,Coaxial Cable RG6,1,256.18,256.18
PO-2023-002447,16,Router,RTX1210,2,79615.37,159230.73
PO-2023-000245,2,Optics/Transceivers,SFP28 25GBASE-SR,5,4544.51,22722.53
PO-2023-001995,2,Cooling Unit,SmartCool Gen4,1,96945.45,96945.45
PO-2023-000613,3,Warranty/Support,3-Year Next Business Day,1,35948.32,35948.32
PO-2023-001204,14,Software License,Red Hat Enterprise Linux,2,49899.17,99798.35
PO-2023-001999,1,UPS,PowerWave 9330,2,8100.54,16201.08
PO-2023-001357,3,PDU,Metered Rack PDU,1,2506.81,2506.81
PO-2023-001765,2,Rack,NetShelter SX 42U,1,1291.94,1291.94
PO-2023-002488,10,Network Switch,Catalyst 9300,2,57570.77,115141.55
PO-2023-001310,4,Cable,HDMI Cable 2.1,12,332.74,3992.85
PO-2023-001907,6,Warranty/Support,Hardware Replacement,2,49266.34,98532.68
PO-2023-001137,3,Router,ISR 4451,2,90598.66,181197.31
PO-2023-000918,7,Rack,SmartRack 25U,1,3290.68,3290.68
PO-2023-001733,4,Warranty/Support,Extended Warranty,3,46132.86,138398.57
PO-2023-001104,5,Cooling Unit,InRow RP 300mm,4,83712.88,334851.53
PO-2023-002012,10,Router,MX480,6,40451.5,242709.0
PO-2023-000037,1,Optics/Transceivers,CFP 100GBASE-LR4,3,959.32,2877.96
PO-2023-002240,4,Rack,Colocation Rack 47U,6,4933.84,29603.04
PO-2023-001550,3,Server,PowerEdge R750,2,43908.79,87817.59
PO-2023-000700,2,Network Switch,ProCurve 5406zl,2,67261.1,134522.2
PO-2023-003198,6,Storage Array,Unity XT 480,4,113891.44,455565.77
PO-2023-002415,5,Warranty/Support,3-Year Next Business Day,1,15203.4,15203.4
PO-2023-001028,2,Router,SRX5800,1,77405.82,77405.82
PO-2023-001540,2,UPS,OnLine S3 15kVA,1,47997.79,47997.79
PO-2023-001467,8,Network Switch,Arista 7050X3,2,60610.06,121220.12
PO-2023-001630,2,Rack,Colocation Rack 47U,3,3186.3,9558.91
PO-2023-003245,5,Warranty/Support,ProSupport Plus,1,21467.64,21467.64
PO-2023-002398,7,Optics/Transceivers,SFP 1000BASE-T,1,3407.38,3407.38
PO-2023-001339,1,Firewall,TZ570,2,145904.13,291808.27
PO-2023-000433,10,Storage Array,StorageGRID SG1000,9,341991.8,3077926.22
PO-2023-003159,6,Network Switch,Juniper EX4650,2,53409.17,106818.33
PO-2023-002228,2,Software License,Red Hat Enterprise Linux,2,82270.23,164540.46
PO-2023-002971,1,Server,PowerEdge R750,9,27314.09,245826.83
PO-2023-002206,1,Router,ISR 4451,2,7881.47,15762.94
PO-2023-002517,2,Load Balancer,F5 BIG-IP 4200v,2,56804.84,113609.69
PO-2023-001992,8,Warranty/Support,Extended Warranty,11,36810.69,404917.59
PO-2023-002964,5,Software License,Citrix XenApp,2,97338.87,194677.74
PO-2023-003495,2,Network Switch,Arista 7050X3,1,2343.91,2343.91
PO-2023-002182,1,Network Switch,PowerConnect 8024F,2,71565.67,143131.35
PO-2023-003204,1,Cooling Unit,CoolIT Direct2Die,1,22776.01,22776.01
PO-2023-001429,2,Storage Array,3PAR 8450,2,391688.64,783377.28
PO-2023-003197,13,Warranty/Support,5-Year 24x7x4,1,34342.84,34342.84
PO-2023-001482,2,Warranty/Support,5-Year 24x7x4,3,16084.43,48253.29
PO-2023-002227,2,Optics/Transceivers,SFP 1000BASE-T,1,3615.79,3615.79
PO-2023-000410,2,Cooling Unit,CyberAir 3,2,23270.85,46541.71
PO-2023-001070,2,UPS,PowerWave 9330,1,47369.13,47369.13
PO-2023-000914,2,PDU,Metered Rack PDU,2,1142.73,2285.45
PO-2023-001498,3,PDU,Monitored PDU,4,3661.94,14647.76
PO-2023-002082,4,PDU,Basic Rack PDU,2,1028.92,2057.83
PO-2023-003121,1,PDU,Zero U PDU,1,2626.39,2626.39
PO-2023-001541,4,PDU,Basic Rack PDU,1,4727.73,4727.73
PO-2023-002480,9,Software License,Citrix XenApp,2,29129.79,58259.58
PO-2023-002691,2,Firewall,FortiGate 600E,2,67006.98,134013.97
PO-2023-002651,2,Router,ISR 4451,3,83208.97,249626.92
PO-2023-000350,1,Storage Array,StorageGRID SG1000,9,395823.99,3562415.87
PO-2023-003153,2,Cable,Fiber Optic Cable SC-LC,1,352.43,352.43
PO-2023-001376,2,Firewall,pfSense SG-5100,2,3160.46,6320.91
PO-2023-000249,1,UPS,Galaxy 7000,2,18308.64,36617.28
PO-2023-003210,5,Router,ISR 4451,1,45524.53,45524.53
PO-2023-002779,4,Server,System x3650 M5,3,25711.77,77135.32
PO-2023-000075,1,Network Switch,Nexus 9000,2,8987.16,17974.33
PO-2023-003042,2,Rack,Open Frame Rack 42U,4,1984.95,7939.8
PO-2023-002291,5,PDU,Basic Rack PDU,2,1902.82,3805.64
PO-2023-001085,5,Server,UCS C220 M5,1,45371.0,45371.0
PO-2023-003183,3,Software License,Citrix XenApp,1,70780.98,70780.98
PO-2023-003112,1,Rack,Colocation Rack 47U,1,2179.21,2179.21
PO-2023-001579,3,Warranty/Support,Hardware Replacement,1,40770.67,40770.67
PO-2023-001433,6,Optics/Transceivers,SFP+ 10GBASE-SR,5,3505.67,17528.35
PO-2023-001763,2,PDU,Metered Rack PDU,1,4872.92,4872.92
PO-2023-002488,8,Router,ISR 4451,2,25160.14,50320.27
PO-2023-000230,3,Cable,Coaxial Cable RG6,2,143.18,286.35
PO-2023-003371,19,Rack,Colocation Rack 47U,2,2436.03,4872.07
PO-2023-000657,2,Software License,VMware vSphere,2,30625.75,61251.5
PO-2023-001914,2,Warranty/Support,Extended Warranty,4,8879.42,35517.69
PO-2023-002100,3,Storage Array,NetApp FAS2750,10,88968.1,889680.96
PO-2023-002292,5,Cooling Unit,Liebert XD,1,71242.32,71242.32
PO-2023-001316,2,Software License,Citrix XenApp,1,15659.74,15659.74
PO-2023-001526,1,Cooling Unit,CoolIT Direct2Die,3,28884.34,86653.03
PO-2023-003309,3,PDU,Switched Rack PDU,1,4233.13,4233.13
PO-2023-002270,3,Storage Array,VMAX All Flash,2,93603.77,187207.54
PO-2023-002279,9,Optics/Transceivers,SFP28 25GBASE-SR,8,4625.22,37001.75
PO-2023-000474,3,Load Balancer,HAProxy Enterprise,5,18825.21,94126.03
PO-2023-001912,6,Cooling Unit,InRow RP 300mm,1,39159.33,39159.33
PO-2023-003064,1,Network Switch,PowerConnect 8024F,1,57242.34,57242.34
PO-2023-000645,3,Cable,Power Cord C13-C14,3,43.49,130.47
PO-2023-002567,1,Network Switch,Nexus 9000,1,61676.82,61676.82
PO-2023-000115,2,Warranty/Support,Premium Support,1,19519.86,19519.86
PO-2023-000111,3,Optics/Transceivers,SFP28 25GBASE-SR,1,786.12,786.12
PO-2023-003298,2,PDU,Intelligent PDU,1,3051.18,3051.18
PO-2023-003311,2,Firewall,TZ570,2,101588.94,203177.87
PO-2023-003206,1,Router,ISR 4451,3,30989.1,92967.3
PO-2023-000529,1,Firewall,pfSense SG-5100,2,110571.09,221142.17
PO-2023-003340,3,Cable,Cat6 Ethernet Cable,5,277.26,1386.3
PO-2023-001518,2,Cooling Unit,CyberAir 3,3,92585.93,277757.8
PO-2023-003301,4,Storage Array,3PAR 8450,5,105007.11,525035.56
PO-2023-002214,4,Load Balancer,Radware Alteon VA,6,38602.1,231612.61
PO-2023-001239,2,Firewall,PA-3220,2,41101.39,82202.79
PO-2023-001309,1,Load Balancer,Kemp LoadMaster LM-X15,1,13480.3,13480.3
PO-2023-002348,8,Software License,Windows Server 2022,6,58661.97,351971.84
PO-2023-002646,1,Load Balancer,F5 BIG-IP 4200v,2,83565.05,167130.11
PO-2023-000706,3,Software License,Windows Server 2022,2,41181.61,82363.23
PO-2023-003112,2,Network Switch,PowerConnect 8024F,2,57578.66,115157.31
PO-2023-000328,1,Firewall,ASA 5516-X,2,130450.71,260901.41
PO-2023-001631,3,Router,ASR 1001-X,3,24897.35,74692.06
PO-2023-002339,4,Router,MX480,2,31106.56,62213.11
PO-2023-002335,2,Firewall,FortiGate 600E,2,21105.99,42211.98
PO-2023-002813,3,Load Balancer,Citrix ADC VPX,1,71969.68,71969.68
PO-2023-000933,4,UPS,PowerMax 2000,1,27720.09,27720.09
PO-2023-000005,2,PDU,Intelligent PDU,1,4843.63,4843.63
PO-2023-003144,5,Software License,Red Hat Enterprise Linux,1,22384.04,22384.04
PO-2023-000596,1,Warranty/Support,Extended Warranty,10,33168.33,331683.31
PO-2023-001523,2,Load Balancer,A10 Thunder 3030S,1,74972.2,74972.2
PO-2023-000076,5,Cable,Coaxial Cable RG6,1,44.02,44.02
PO-2023-002234,3,Software License,VMware vSphere,1,11393.41,11393.41
PO-2023-001810,5,Storage Array,Unity XT 480,3,301535.45,904606.34
PO-2023-001057,14,Software License,Microsoft SQL Server,1,27861.65,27861.65
PO-2023-002409,2,Load Balancer,Kemp LoadMaster LM-X15,2,18831.23,37662.45
PO-2023-000515,1,Storage Array,VMAX All Flash,3,197852.22,593556.65
PO-2023-000296,3,Cooling Unit,SmartCool Gen4,2,72547.31,145094.62
PO-2023-000896,3,Cable,Cat6 Ethernet Cable,1,411.48,411.48
PO-2023-002479,1,PDU,Switched Rack PDU,2,507.96,1015.91
PO-2023-001956,3,Software License,Windows Server 2022,4,15557.73,62230.91
PO-2023-001694,2,Rack,Server Rack 48U,3,2334.27,7002.81
PO-2023-002309,4,Software License,Microsoft SQL Server,2,66902.17,133804.35
PO-2023-002260,3,Rack,Colocation Rack 47U,4,3024.47,12097.87
PO-2023-001926,2,Firewall,ASA 5516-X,3,49146.92,147440.77
PO-2023-001193,1,Load Balancer,A10 Thunder 3030S,1,87236.6,87236.6
PO-2023-001534,7,Cable,HDMI Cable 2.1,2,302.56,605.11
PO-2023-001573,5,PDU,Switched Rack PDU,3,2044.16,6132.49
PO-2023-000163,1,Cable,Power Cord C13-C14,3,219.52,658.57
PO-2023-002353,5,Network Switch,Nexus 9000,2,47789.69,95579.39
PO-2023-000885,1,Storage Array,Unity XT 480,1,69871.41,69871.41
PO-2023-001175,1,Load Balancer,F5 BIG-IP 4200v,2,36235.88,72471.75
PO-2023-002162,1,Cable,USB 3.0 Cable,1,120.46,120.46
PO-2023-002912,4,Router,SRX5800,2,59943.15,119886.3
PO-2023-001409,1,Cable,Cat6 Ethernet Cable,1,73.5,73.5
PO-2023-000212,3,UPS,OnLine S3 15kVA,3,10417.44,31252.32
PO-2023-002383,2,Router,ISR 4451,2,41286.91,82573.81
PO-2023-002683,1,Cable,Coaxial Cable RG6,1,346.28,346.28
PO-2023-001611,3,Cable,Coaxial Cable RG6,12,450.65,5407.83
PO-2023-000438,4,PDU,Basic Rack PDU,2,3197.44,6394.87
PO-2023-002261,3,Cable,Cat6 Ethernet Cable,4,133.39,533.55
PO-2023-003412,4,Software License,Red Hat Enterprise Linux,2,56397.15,112794.29
PO-2023-002716,5,Firewall,SRX4600,2,121161.67,242323.33
PO-2023-000869,3,Network Switch,Juniper EX4650,2,30399.29,60798.58
PO-2023-001059,3,Server,PowerEdge R740,2,38739.54,77479.08
PO-2023-002526,14,Cooling Unit,InRow RP 300mm,1,13428.95,13428.95
PO-2023-002984,1,Cable,Fiber Optic Cable SC-LC,2,444.84,889.67
PO-2023-001138,4,Load Balancer,A10 Thunder 3030S,1,95292.76,95292.76
PO-2023-003293,1,Cooling Unit,InRow RP 300mm,1,78256.03,78256.03
PO-2023-001791,6,PDU,Basic Rack PDU,5,4658.61,23293.06
PO-2023-001070,4,Cooling Unit,InRow RP 300mm,5,79830.74,399153.69
PO-2023-000413,1,UPS,PowerMax 2000,2,17803.04,35606.08
PO-2023-001974,4,Storage Array,NetApp FAS2750,3,126410.35,379231.04
PO-2023-002943,1,Warranty/Support,Premium Support,5,11046.37,55231.87
PO-2023-001705,1,Cable,Coaxial Cable RG6,2,228.52,457.04
PO-2023-001315,1,Rack,NetShelter SX 42U,7,1074.75,7523.28
PO-2023-001555,1,Load Balancer,HAProxy Enterprise,1,29496.53,29496.53
PO-2023-000600,1,Firewall,ASA 5516-X,5,12878.04,64390.21
PO-2023-002010,3,Warranty/Support,5-Year 24x7x4,2,32273.55,64547.09
PO-2023-003444,3,Load Balancer,Kemp LoadMaster LM-X15,1,60094.24,60094.24
PO-2023-000675,2,Warranty/Support,Extended Warranty,1,25210.97,25210.97
PO-2023-000036,7,Load Balancer,Radware Alteon VA,4,98596.2,394384.79
PO-2023-001595,4,PDU,Zero U PDU,5,4690.94,23454.68
PO-2023-000299,1,Optics/Transceivers,SFP28 25GBASE-SR,6,3333.97,20003.81
PO-2023-000263,3,PDU,Zero U PDU,3,1776.24,5328.71
PO-2023-002383,3,UPS,RT 11000VA,2,32400.0,64800.0
PO-2023-000499,1,Warranty/Support,Premium Support,7,42803.56,299624.95
PO-2023-000393,3,Cooling Unit,Stulz CyberAir,1,25072.34,25072.34
PO-2023-000152,2,Cable,Cat6 Ethernet Cable,1,179.22,179.22
PO-2023-003155,5,Network Switch,Juniper EX4650,2,2909.7,5819.41
PO-2023-002078,1,Network Switch,Arista 7050X3,2,4619.8,9239.61
PO-2023-000997,7,Firewall,pfSense SG-5100,4,77882.07,311528.3
PO-2023-003147,2,Storage Array,VMAX All Flash,3,424953.57,1274860.71
PO-2023-002980,1,Software License,Oracle Database,3,72926.23,218778.68
PO-2023-002850,5,Warranty/Support,Premium Support,1,36805.49,36805.49
PO-2023-002714,1,Software License,Windows Server 2022,1,22724.39,22724.39
PO-2023-002104,1,Network Switch,Nexus 9000,2,23387.73,46775.47
PO-2023-002898,1,UPS,Galaxy 7000,2,10181.83,20363.65
PO-2023-001170,8,Cable,Coaxial Cable RG6,2,150.7,301.4
PO-2023-003350,4,UPS,PowerMax 2000,1,16579.62,16579.62
PO-2023-001539,2,Rack,Server Rack 48U,2,2964.13,5928.27
PO-2023-001506,9,Router,7206 VXR,1,31927.01,31927.01
PO-2023-001342,1,Network Switch,ProCurve 5406zl,3,71354.94,214064.81
